pValue,ligand,data
5.02,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1O,CYP2d6_ic50
5.34,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(C)c1,CYP2d6_ic50
5.12,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(F)c1,CYP2d6_ic50
4.37,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(O)c1,CYP2d6_ic50
8.59,CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(-c3cccnc3)cc2)c2ccc(OCc3ccccn3)cc12,CYP2d6_ic50
8.4,CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(-c3nccs3)cc2)c2ccc(OCc3ccccn3)cc12,CYP2d6_ic50
7.96,CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12,CYP2d6_ic50
4.54,O=C(C=C1CCN(C(=O)c2ccccc2O)CC1)N[C@H]1CCN(Cc2ccc3cc(F)ccc3c2)C1,CYP2d6_ic50
4.54,O=C(NC1CC2CCC(C1)N2Cc1ccc2cc(F)ccc2c1)c1cc[n+]([O-])cc1C(=O)N1CCCCC1,CYP2d6_ic50
4.49,C[C@@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,CYP2d6_ic50
6.52,CN(C)CCC1=C(Cc2ccc(F)cc2)c2ccccc2C1,CYP2d6_ic50
5.17,CN(C)CCC1=C(Cc2cnccn2)c2ccccc2C1,CYP2d6_ic50
4.3,C[C@@H](C1=C(CCN(C)C)Cc2ccccc21)c1cnccn1,CYP2d6_ic50
4.55,C[C@H](c1ccccn1)c1c(CCN(C)C)sc2ccccc12,CYP2d6_ic50
6.7,CN(C)CCc1sc2ccccc2c1Cc1ccc(F)cc1,CYP2d6_ic50
5.48,C[C@H](c1ccccn1)c1c(CCN(C)C)oc2ccccc12,CYP2d6_ic50
5.82,CS(=O)(=O)c1ccc2c(c1)nc1n2C[C@H](N)[C@@H](c2cc(F)c(F)cc2F)C1.O=C(O)C(F)(F)F,CYP2d6_ic50
4.89,Cl.N[C@H]1Cn2c(nc3cnccc32)C[C@@H]1c1cc(F)c(F)cc1F,CYP2d6_ic50
4.89,N[C@H]1Cn2c(nc3cnccc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,CYP2d6_ic50
4.96,N[C@H]1Cn2c(nc3cnc(C(F)(F)F)cc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,CYP2d6_ic50
5.28,N[C@H]1Cn2c(nc3ncccc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,CYP2d6_ic50
4.92,N[C@H]1Cn2c(nc3cnc(F)cc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,CYP2d6_ic50
4.82,O=C(c1ccccc1C(F)(F)F)N(CC1CCC1)[C@H]1CCNC1,CYP2d6_ic50
6.32,CCSc1ccccc1C(=O)N(CC1CCC1)[C@H]1CCNC1,CYP2d6_ic50
5.5,CC(C)c1ccccc1C(=O)N(CC1CCC1)[C@H]1CCNC1,CYP2d6_ic50
6.37,O=C(c1ccccc1C1CCCC1)N(CC1CCC1)[C@H]1CCNC1,CYP2d6_ic50
7.19,O=C(c1ccccc1Oc1ccccc1)N(CC1CCC1)[C@H]1CCNC1,CYP2d6_ic50
5.47,O=C(c1ccccc1Oc1ccccc1)N(C1CCC1)[C@H]1CCNC1,CYP2d6_ic50
6.54,CC(C)CN(C(=O)c1ccccc1Oc1ccccc1)[C@H]1CCNC1,CYP2d6_ic50
5.26,O=C(c1ccccc1Oc1ccccc1)N(c1ccccc1)[C@H]1CCNC1,CYP2d6_ic50
4.64,Cn1c(=O)cc(Nc2cc(C(=O)NC3CC3)ccc2Cl)c2cnn(-c3ccc(F)cc3F)c21,CYP2d6_ic50
7,N[C@H](CC(=O)N1CCC[C@@H]1CN(C1CC1)S(=O)(=O)C(F)(F)F)Cc1cc(F)c(F)cc1F,CYP2d6_ic50
5.89,CN(C[C@H]1CCCN1C(=O)C[C@@H](N)Cc1cc(F)c(F)cc1F)S(=O)(=O)C(F)(F)F,CYP2d6_ic50
4.91,N[C@H](CC(=O)N1CCC[C@@H]1CNS(=O)(=O)C(F)(F)F)Cc1cc(F)c(F)cc1F,CYP2d6_ic50
4.85,CS(=O)(=O)NC[C@H]1CCCN1C(=O)C[C@@H](N)Cc1cc(F)c(F)cc1F,CYP2d6_ic50
7,CN(C[C@H]1CCCN1C(=O)C[C@@H](N)Cc1cc(F)c(F)cc1F)C(=O)C(C)(F)F,CYP2d6_ic50
5.2,CN(C[C@H]1CCCN1C(=O)C[C@@H](N)Cc1cc(F)c(F)cc1F)C(=O)C(C)(C)C,CYP2d6_ic50
5.96,CN(C[C@H]1CCCN1C(=O)C[C@@H](N)Cc1cc(F)c(F)cc1F)C(=O)C1CC1,CYP2d6_ic50
5.41,CC(F)(F)C(=O)NC[C@H]1CCCN1C(=O)C[C@@H](N)Cc1cc(F)c(F)cc1F,CYP2d6_ic50
4.71,CC(C)(F)C(=O)NC[C@H]1CCCN1C(=O)C[C@@H](N)Cc1cc(F)c(F)cc1F,CYP2d6_ic50
4.94,CC(C)(C)C(=O)NC[C@H]1CCCN1C(=O)C[C@@H](N)Cc1cc(F)c(F)cc1F,CYP2d6_ic50
5.44,N[C@H](CC(=O)N1CCC[C@@H]1CNC(=O)C1(C(F)(F)F)CC1)Cc1cc(F)c(F)cc1F,CYP2d6_ic50
5.77,N[C@H](CC(=O)N1CCC[C@@H]1COCC1CC1)Cc1cc(F)c(F)cc1F,CYP2d6_ic50
5.77,N[C@H](CC(=O)N1CCC[C@@H]1COc1ccnc(C(F)(F)F)n1)Cc1cc(F)c(F)cc1F,CYP2d6_ic50
5.37,N#Cc1ccnc(OC[C@H]2CCCN2C(=O)C[C@@H](N)Cc2cc(F)c(F)cc2F)c1,CYP2d6_ic50
5.75,N#Cc1ccc(OC[C@H]2CCCN2C(=O)C[C@@H](N)Cc2cc(F)c(F)cc2F)nc1,CYP2d6_ic50
6.4,N[C@H](CC(=O)N1CCC[C@@H]1CNc1nccc(C(F)(F)F)n1)Cc1cc(F)c(F)cc1F,CYP2d6_ic50
7,N[C@H](CC(=O)N1CCC[C@@H]1CNc1ncc(F)cn1)Cc1cc(F)c(F)cc1F,CYP2d6_ic50
5.66,N[C@H](CC(=O)N1CCC[C@@H]1CNc1ncccn1)Cc1cc(F)c(F)cc1F,CYP2d6_ic50
5.3,N[C@H](CC(=O)N1CCC[C@@H]1CNc1ccc(C(F)(F)F)nc1)Cc1cc(F)c(F)cc1F,CYP2d6_ic50
6.1,N[C@H](CC(=O)N1CCC[C@@H]1CNc1ccc(F)cn1)Cc1cc(F)c(F)cc1F,CYP2d6_ic50
6.16,N#Cc1cccnc1NC[C@H]1CCCN1C(=O)C[C@@H](N)Cc1cc(F)c(F)cc1F,CYP2d6_ic50
6.05,CN(C[C@H]1CCCN1C(=O)C[C@@H](N)Cc1cc(F)c(F)cc1F)c1ccc(C#N)cn1,CYP2d6_ic50
5.34,N#Cc1ccc(NC[C@H]2CCCN2C(=O)C[C@@H](N)Cc2cc(F)c(F)cc2F)nc1,CYP2d6_ic50
5.2,CN(C1CCOCC1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,CYP2d6_ic50
6.44,CN(CC1CCCCC1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,CYP2d6_ic50
5.14,COc1ccc(Cn2c(N3CCC(n4cc(C)cn4)CC3)nc3ccccc32)cc1,CYP2d6_ic50
5.28,Cc1cnn(C2CCN(c3nc4ccccc4n3Cc3ccc(F)cc3)CC2)c1,CYP2d6_ic50
5.83,Fc1ccc(Cn2c(N3CCC(n4cccn4)CC3)nc3ccccc32)cc1,CYP2d6_ic50
5.95,Fc1ccc(Cn2c(N3CCC(n4ccnc4)CC3)nc3ccccc32)cc1,CYP2d6_ic50
5.81,Fc1ccc(Cn2c(N3CCC(n4cccc4)CC3)nc3ccccc32)cc1,CYP2d6_ic50
5.36,O=C1CCCCN1C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,CYP2d6_ic50
5.21,CN(C)CCN(C)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,CYP2d6_ic50
4.79,COc1ccc(Cn2c(N3CCC(NCC4CCOCC4)CC3)nc3ccccc32)cc1,CYP2d6_ic50
4.92,Fc1ccc(Cn2c(N3CCC(NCC4CCOCC4)CC3)nc3ccccc32)cc1,CYP2d6_ic50
4.45,CN(CCO)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,CYP2d6_ic50
5.35,COCCN(C)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,CYP2d6_ic50
5.09,COc1ccc(Cn2c(N3CCC(N(C)CC4CCOCC4)CC3)nc3ccccc32)cc1,CYP2d6_ic50
4.96,CN(CC1CCOCC1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,CYP2d6_ic50
5.22,COc1ccc(Cn2c(N3CCC(N(C)C)CC3)nc3ccccc32)cc1,CYP2d6_ic50
5.14,Cc1ccc(Cn2c(N3CCC(N(C)C)CC3)nc3ccccc32)cc1,CYP2d6_ic50
4.89,CN(C)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,CYP2d6_ic50
10.35,CC(C)(Cc1ccc2ccccc2c1)NC[C@H](O)COc1cccc(Cl)c1C#N,CYP2d6_ic50
10,CC(C)(Cc1ccc2ccccc2c1)NC[C@H](O)COc1ccccc1C#N,CYP2d6_ic50
8.52,CCOC(=O)CCc1ccc(OC[C@@H](O)CNC(C)(C)Cc2ccc3ccccc3c2)c(C#N)c1.Cl,CYP2d6_ic50
7.28,CC(C)(Cc1ccc2ccccc2c1)NC[C@H](O)COc1ccc(CCC(=O)O)cc1,CYP2d6_ic50
5.82,Cc1cc(-c2csc(-c3cccc(O)c3)c2)ccc1O,CYP2d6_ic50
5.82,Oc1cccc(-c2ccc(-c3ccc(O)c(F)c3)s2)c1,CYP2d6_ic50
5.82,Cc1cc(-c2ccc(-c3cccc(O)c3)s2)ccc1O,CYP2d6_ic50
0,COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)C[C@H]2c2ccc(OC)cc2)cc1,CYP2d6_ic50
5.3,CNCc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12.CS(=O)(=O)O,CYP2d6_ic50
4.32,N#Cc1cc(Cl)cc(Oc2cc(OCc3n[nH]c4nc(N)ccc34)cc(F)c2Cl)c1,CYP2d6_ic50
5,Cc1c(C#N)c(N)nc2c3c(sc12)NC(=O)CC3c1ccccc1Cl,CYP2d6_ic50
4.85,Cc1c[nH]c2c(Nc3cccc(Cl)c3)ncc(C(=O)N3CCOCC3)c12,CYP2d6_ic50
4.68,Cn1ccc2c(Nc3cccc(Cl)c3)ncc(C(=O)N3CCOCC3)c21,CYP2d6_ic50
5.32,C[C@H]1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ccccc12,CYP2d6_ic50
4.42,C[C@H]1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cnccc12,CYP2d6_ic50
4.77,C[C@H]1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ncccc12,CYP2d6_ic50
5.01,COc1ccnc2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)C[C@@H]3C)c12,CYP2d6_ic50
5.41,CC1(CC(=O)NCCNc2ccnc3cc(Cl)ccc23)CC2(CCCCC2)OO1,CYP2d6_ic50
5.36,O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1OCCc1ccc2ccccc2c1,CYP2d6_ic50
5.38,Cc1cc(NC2CCCCC2)nc(NCc2ccccc2)n1,CYP2d6_ic50
6.52,FC(F)(F)c1ccccc1OC1CCN(c2ccc(-n3ccnc3)nn2)CC1,CYP2d6_ic50
5.8,CN1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
4.82,CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
4.89,CCS(=O)(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
4.6,CC(C)S(=O)(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
5.05,CCCS(=O)(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
4.89,CC(C)CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
4.85,CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
4.75,CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2F)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
4.51,CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2Cl)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
4.51,CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2Br)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
4.66,Cc1ccccc1CN(c1ccc(C#N)c(Cl)c1)[C@H]1CCN(S(C)(=O)=O)C1,CYP2d6_ic50
5.12,COC(=O)N1CC[C@H](N(Cc2ccccc2)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
5.1,COC(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
5.14,COC(=O)N1CC[C@H](N(Cc2ccccc2F)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
4.66,COC(=O)N1CC[C@H](N(Cc2ccccc2C)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
4.96,COC(=O)N1CC[C@H](N(Cc2ccccc2Cl)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
5.17,COC(=O)N1CC[C@H](N(Cc2cccc(F)c2F)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
4.55,COC(=O)N1CC[C@H](N(Cc2cc(F)ccc2C)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
4.66,CCOC(=O)N1CC[C@H](N(Cc2cc(F)ccc2C)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
4.82,Cc1ccc(F)cc1CN(c1ccc(C#N)c(Cl)c1)[C@H]1CCN(C(=O)OC(C)C)C1,CYP2d6_ic50
4.77,CC(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
5,CCC(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
5.22,CC(C)C(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
4.8,CC(C)(C)C(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
5.12,CCC(=O)N1CC[C@H](N(Cc2ccccc2Br)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
4.7,CCC(=O)N1CC[C@H](N(Cc2ccccc2C)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
4.8,CCC(=O)N1CC[C@H](N(Cc2cc(F)ccc2C)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
4.89,CCC(=O)N1CC[C@H](N(Cc2cc(Cl)ccc2Cl)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
4.72,C[C@H](O)C(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
4.7,C[C@H](O)C(=O)N1CC[C@H](N(Cc2cc(Cl)ccc2Cl)c2ccc(C#N)c(Cl)c2)C1,CYP2d6_ic50
5.3,Cc1[nH]nc2ccc(-c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)cc12,CYP2d6_ic50
5.4,O=C(N[C@@H](Cc1c[nH]c2ccc(O)cc12)c1cscn1)c1ccc2c(c1)nc(-c1ccoc1)n2C1CCCCC1,CYP2d6_ic50
5.15,CN1C[C@H]2C[C@@H](N(Cc3cccc(OC(F)(F)F)c3)C(=O)c3cn(C)cn3)C[C@H]2C1,CYP2d6_ic50
7,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)[C@@H]2C[C@@H]3CN(CCC(F)(F)F)C[C@@H]3C2)c1,CYP2d6_ic50
5.89,CC(F)CN1C[C@H]2C[C@@H](N(Cc3cccc(OC(F)(F)F)c3)C(=O)c3cn(C)cn3)C[C@H]2C1,CYP2d6_ic50
5.96,CCN1C[C@H]2C[C@@H](N(Cc3cccc(OC(F)(F)F)c3)C(=O)c3cn(C)cn3)C[C@H]2C1,CYP2d6_ic50
5.96,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)[C@@H]2C[C@@H]3CN(CC(C)(C)O)C[C@@H]3C2)c1,CYP2d6_ic50
5.75,CCN1C[C@H]2C[C@@H](N(Cc3ccc(F)c(C(F)(F)F)c3)C(=O)c3cn(C)cn3)C[C@H]2C1,CYP2d6_ic50
5.77,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)[C@@H]2C[C@@H]3CN(CC(O)c4ccccc4)C[C@@H]3C2)c1,CYP2d6_ic50
6.52,FC(F)(F)COC[C@]1(c2ccc(Cl)c(Cl)c2)[C@@H]2CNC[C@@H]21,CYP2d6_ic50
6,Clc1ccc([C@@]2(COCC3CC3)[C@@H]3CNC[C@@H]32)cc1Cl,CYP2d6_ic50
5.4,CCOC[C@@H]1[C@H]2CNC[C@]21C,CYP2d6_ic50
5.4,CCOC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,CYP2d6_ic50
6,Clc1ccc([C@]23CNC[C@H]2[C@@H]3COCC2CC2)cc1Cl,CYP2d6_ic50
6,O=C1N(CC2CCCCN2)CCN1c1cccc(Cl)c1,CYP2d6_ic50
4.52,O=C(O)/C=C/c1ccc(NC(=O)C2(NC(=O)c3ccc4c(c3)nc(-c3ccoc3)n4C3CCCCC3)CCCC2)cc1,CYP2d6_ic50
4.52,O=C(O)/C=C/c1ccc(NC(=O)C2(NC(=O)c3ccc4c(c3)nc(-c3ccccn3)n4C3CCCCC3)CCCC2)cc1,CYP2d6_ic50
5,CNCc1cc(=O)oc2cc(OC)ccc12,CYP2d6_ic50
5.19,COc1ccc(C[C@@H](C)CN2C[C@H]3CCCC[C@H]3[C@@H](C(=O)N3CCN(c4ccc(F)c(F)c4)CC3)C2)cn1.O=C(O)/C=C/C(=O)O,CYP2d6_ic50
5.49,O=P([O-])(O)OC1C=C(c2ccccc2F)Nc2cc3c(cc21)OCO3.[Na+],CYP2d6_ic50
4.58,C=CCn1c(C)c(C)c2cc(-n3ccccc3=O)nc(NCc3c(C)cccc3C)c21,CYP2d6_ic50
4.44,Cc1cccc(C)c1CNc1nc(N2CCOCC2=O)cc2c(C)c(C)n(CCO)c12,CYP2d6_ic50
4.34,Cc1cccc(C)c1CNc1nc(-n2ccccc2=O)cc2c(C)c(C)n(CCO)c12,CYP2d6_ic50
4.75,CCn1c(C)c(C)c2cc(-n3ccccc3=O)nc(NCc3c(C)cccc3C)c21,CYP2d6_ic50
6.16,Cc1cccc(C)c1CNc1nc(N2CCNC2=O)cc2c(C)c(C)[nH]c12,CYP2d6_ic50
4.22,Cc1cccc(C)c1CNc1nc(-c2cccc(=O)[nH]2)cc2c(C)c(C)[nH]c12,CYP2d6_ic50
4.6,Cc1cccc(C)c1CNc1nc(N2CCOCC2=O)cc2c(C)c(C)[nH]c12,CYP2d6_ic50
5.72,Cc1cccc(C)c1CNc1nc(N2CCCC2=O)cc2c(C)c(C)[nH]c12,CYP2d6_ic50
6.22,Cc1cccc(C)c1CNc1nc(-c2ccccc2)cc2c(C)c(C)[nH]c12,CYP2d6_ic50
4.46,Cc1cccc(C)c1CNc1cccc2c1nc(C)n2C,CYP2d6_ic50
6.52,Cc1cccc(C)c1CNc1ncnc2c(C)c(C)[nH]c12,CYP2d6_ic50
5.64,Cc1cccc(C)c1COc1cccn2c(C)c(C)nc12,CYP2d6_ic50
4.09,Cc1nc2c(OCc3ccccc3)cccn2c1CC#N,CYP2d6_ic50
6.7,O=S(=O)(Nc1ccc2c(c1)CCN(Cc1cc[nH]n1)CC2)c1ccc(-c2ccccn2)s1,CYP2d6_ic50
6.3,CC1(C)CCc2cc(S(=O)(=O)Nc3ccc4c(c3)CCN(Cc3cc[nH]n3)CC4)ccc2O1,CYP2d6_ic50
5.89,CC(C)Oc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(Cc2cc[nH]n2)CC3)cc1,CYP2d6_ic50
5.1,N#Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(Cc2cc[nH]n2)CC3)cc1,CYP2d6_ic50
4.8,CC(C)S(=O)(=O)Nc1ccc2c(c1)CCN(Cc1cc[nH]n1)CC2,CYP2d6_ic50
6.52,O=S(=O)(Cc1ccc2c(c1)CCNCC2)c1ccc(Nc2ccc(F)cc2)nc1,CYP2d6_ic50
5.96,O=S(=O)(Cc1ccc2c(c1)CCNCC2)c1ccc(N2CCCCC2)nc1,CYP2d6_ic50
5.8,CC(C)Oc1ccc(S(=O)(=O)Cc2ccc3c(c2)CCNCC3)cn1,CYP2d6_ic50
5.77,O=S(=O)(Cc1ccc2c(c1)CCNCC2)c1ccc(Oc2ccc(F)cc2)nc1,CYP2d6_ic50
6.22,O=S(=O)(Cc1ccc2c(c1)CCNCC2)c1ccc(-c2ccc(F)cc2)nc1,CYP2d6_ic50
7,O=S(=O)(Cc1ccc2c(c1)CCNCC2)c1ccc(-c2ccc(F)c(F)c2)cc1,CYP2d6_ic50
6.7,O=S(=O)(Cc1ccc2c(c1)CCNCC2)c1ccc(-c2ccc(F)cc2)cc1,CYP2d6_ic50
4.8,O=S(=O)(Cc1ccc2c(c1)CCNCC2)c1ccc(N2CCOCC2)nc1,CYP2d6_ic50
5,CC1(c2ccccc2)CCCN(C(=O)NCc2ccc(-c3ccccn3)cc2)C1,CYP2d6_ic50
5,CC1(c2ccccc2)CCCN(C(=O)NCc2ccc(-c3ccc4[nH]ccc4c3)cc2)C1,CYP2d6_ic50
5,CC1(c2ccccc2)CCCN(C(=O)NCCc2ccc3nccnc3c2)C1,CYP2d6_ic50
5,O=C(Nc1ccc(Cl)cc1)N1CCCC(CCO)(c2ccccc2)C1,CYP2d6_ic50
5,O=C(Nc1ccc(Cl)cc1)N1CCCC(CCC2=NNNN2)(c2ccccc2)C1,CYP2d6_ic50
5.22,Cc1cncc(CC2=C(CCN(C)C)Cc3ccccc32)n1,CYP2d6_ic50
4.66,Cc1nccnc1CC1=C(CCN(C)C)Cc2ccccc21,CYP2d6_ic50
5.5,Cc1cnc(CC2=C(CCN(C)C)Cc3ccccc32)cn1,CYP2d6_ic50
6.05,COc1nccnc1CC1=C(CCN(C)C)Cc2ccccc21,CYP2d6_ic50
4.77,COc1nccnc1[C@@H](C)C1=C(CCN(C)C)Cc2ccccc21,CYP2d6_ic50
5.42,C[C@@H](C1=C(CCN(C)C)Cc2ccccc21)c1nccs1,CYP2d6_ic50
5.18,Cc1ccc2c(c1)CC(CCN(C)C)=C2Cc1cnccn1,CYP2d6_ic50
5.28,COc1ccc2c(c1)CC(CCN(C)C)=C2Cc1cnccn1,CYP2d6_ic50
4.44,CN(C)CCC1=C(Cc2cnccn2)c2ccc(Cl)cc2C1,CYP2d6_ic50
4.82,CN(C)CCC1=C(Cc2cnccn2)c2ccc(F)cc2C1,CYP2d6_ic50
6.16,COc1nccnc1CC1=C(CCN(C)C)Cc2cc(Cl)ccc21,CYP2d6_ic50
6.5,COc1nccnc1CC1=C(CCN(C)C)Cc2cc(F)ccc21,CYP2d6_ic50
4.92,CN(C)CCC1=C(Cc2cccnn2)c2ccc(Cl)cc2C1,CYP2d6_ic50
4.92,CN(C)CCC1=C(Cc2cccnn2)c2ccc(F)cc2C1,CYP2d6_ic50
4.66,Cc1ccc2c(c1)CC(CCN(C)C)=C2[C@H](C)c1cnccn1,CYP2d6_ic50
4.92,COc1ccc2c(c1)CC(CCN(C)C)=C2[C@H](C)c1cnccn1,CYP2d6_ic50
4.96,COc1nccnc1[C@@H](C)C1=C(CCN(C)C)Cc2cc(C)ccc21,CYP2d6_ic50
5.72,COc1ccc2c(c1)CC(CCN(C)C)=C2[C@H](C)c1nccnc1OC,CYP2d6_ic50
5.19,COc1nccnc1[C@@H](C)C1=C(CCN(C)C)Cc2cc(F)ccc21,CYP2d6_ic50
6,C[C@@H](C1=C(CCN(C)C)Cc2cc(F)ccc21)c1nccs1,CYP2d6_ic50
5.85,Cc1ccc2c(c1)CC(CCN(C)C)=C2[C@H](C)c1nccs1,CYP2d6_ic50
5.25,COc1ccc2c(c1)CC(CCN(C)C)=C2[C@H](C)c1nccs1,CYP2d6_ic50
5.16,CC(c1ccccn1)c1c(CCN(C)C)sc2ccccc12,CYP2d6_ic50
8.01,CNCCc1sc2ccccc2c1[C@H](C)c1ccccn1,CYP2d6_ic50
5.57,C[C@H](c1ccccn1)c1c(CCN2CCCC2)sc2ccccc12,CYP2d6_ic50
5.14,CC(c1cccnc1)c1c(CCN(C)C)sc2ccccc12,CYP2d6_ic50
5.28,C[C@H](c1cccnc1)c1c(CCN(C)C)sc2ccccc12,CYP2d6_ic50
5.26,Cc1cccnc1[C@@H](C)c1c(CCN(C)C)sc2ccccc12,CYP2d6_ic50
5.02,COc1cccnc1[C@@H](C)c1c(CCN(C)C)sc2ccccc12,CYP2d6_ic50
5.4,C[C@H](c1ncccc1F)c1c(CCN(C)C)sc2ccccc12,CYP2d6_ic50
5.82,C[C@H](c1ncccc1Cl)c1c(CCN(C)C)sc2ccccc12,CYP2d6_ic50
5.02,COc1ncccc1[C@@H](C)c1c(CCN(C)C)sc2ccccc12,CYP2d6_ic50
5.12,C[C@H](c1cccnc1F)c1c(CCN(C)C)sc2ccccc12,CYP2d6_ic50
5.02,C[C@H](c1cccnc1Cl)c1c(CCN(C)C)sc2ccccc12,CYP2d6_ic50
0,CC(c1nccs1)c1c(CCN(C)C)sc2ccccc12,CYP2d6_ic50
0,C[C@@H](c1cscn1)c1c(CCN(C)C)sc2ccccc12,CYP2d6_ic50
0,CC(c1c(CCN(C)C)sc2ccccc12)n1ccnc1,CYP2d6_ic50
4.45,C[C@H](O[C@@H]1CN2C(=O)C=C(C3=CCN(C(C)(C)C)CC3)CC2[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CYP2d6_ic50
4.92,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,CYP2d6_ic50
