pValue,ligand,data
6.87,O=C(N[C@@H](Cc1ccccc1)CN(Cc1ccccc1)C[C@H](Cc1ccccc1)NC(=O)OCc1nccs1)OCc1cncs1,CYP3a4_ic50
7.06,O=C(N[C@H](Cc1ccccc1)CN(Cc1ccccc1)C[C@H](Cc1ccccc1)NC(=O)OCc1nccs1)OCc1cncs1,CYP3a4_ic50
7.3,COc1cccc(CN(C[C@@H](Cc2ccccc2)NC(=O)OCc2cncs2)C[C@H](Cc2ccccc2)NC(=O)OCc2nccs2)c1,CYP3a4_ic50
7.18,O=C(N[C@@H](Cc1ccccc1)CN(Cc1cccnc1)C[C@H](Cc1ccccc1)NC(=O)OCc1nccs1)OCc1cncs1,CYP3a4_ic50
7.31,O=C(N[C@@H](Cc1ccccc1)CN(Cc1ccncc1)C[C@H](Cc1ccccc1)NC(=O)OCc1nccs1)OCc1cncs1,CYP3a4_ic50
7.18,O=C(N[C@@H](Cc1ccccc1)CN(Cc1c[nH]cn1)C[C@H](Cc1ccccc1)NC(=O)OCc1nccs1)OCc1cncs1,CYP3a4_ic50
7.16,O=C(N[C@H](Cc1ccccc1)CN(Cc1cnc2ccccc2c1)C[C@H](Cc1ccccc1)NC(=O)OCc1nccs1)OCc1cncs1,CYP3a4_ic50
5.75,CCN(C[C@@H](C)NC(=O)OCc1cncs1)C[C@H](C)NC(=O)OCc1nccs1,CYP3a4_ic50
5.88,CCN(C[C@H](C)NC(=O)OCc1cncs1)C[C@H](C)NC(=O)OCc1nccs1,CYP3a4_ic50
6.87,CCN(C[C@H](CC(C)C)NC(=O)OCc1cncs1)C[C@H](CC(C)C)NC(=O)OCc1nccs1,CYP3a4_ic50
7.06,CCN(CC(CC(=O)OC)NC(=O)OCc1cncs1)CC(CC(=O)OC)NC(=O)OCc1nccs1,CYP3a4_ic50
7.18,CCN(CC(CC1CCCCC1)NC(=O)OCc1cncs1)CC(CC1CCCCC1)NC(=O)OCc1nccs1,CYP3a4_ic50
6.87,CCN(CC(COCc1ccccc1)NC(=O)OCc1cncs1)CC(COCc1ccccc1)NC(=O)OCc1nccs1,CYP3a4_ic50
7.04,CCN(CC(Cc1ccc(O)cc1)NC(=O)OCc1cncs1)CC(Cc1ccc(O)cc1)NC(=O)OCc1nccs1,CYP3a4_ic50
6.52,CCN(CC(Cc1ccc(OCc2ccccc2)cc1)NC(=O)OCc1cncs1)CC(Cc1ccc(OCc2ccccc2)cc1)NC(=O)OCc1nccs1,CYP3a4_ic50
6.56,CCN(C[C@H](Cc1ccccc1)NC(=O)OCc1cnco1)C[C@H](Cc1ccccc1)NC(=O)OCc1ncco1,CYP3a4_ic50
6.46,CCN(C[C@H](Cc1ccccc1)NC(=O)OCc1cnc[nH]1)C[C@H](Cc1ccccc1)NC(=O)OCc1ncc[nH]1,CYP3a4_ic50
6.13,CCN(C[C@H](Cc1ccccc1)NC(=O)OCc1cccs1)C[C@H](Cc1ccccc1)NC(=O)OCc1cccs1,CYP3a4_ic50
5.52,CCN(C[C@H](Cc1ccccc1)NC(=O)OCc1cccnc1)C[C@H](Cc1ccccc1)NC(=O)OCc1cccnc1,CYP3a4_ic50
5,CNC(=O)CCC1(c2ccccc2)CCCN(C(=O)Nc2ccc(Cl)cc2)C1,CYP3a4_ic50
5.62,CC(C)=CCC/C(C)=C/COc1c2ccoc2cc2oc(=O)ccc12,CYP3a4_ic50
5.8,C/C(=C\COc1c2ccoc2cc2oc(=O)ccc12)CC[C@H](O)C(C)(C)O,CYP3a4_ic50
6.57,CCCCCCCCCC1O[C@@H](CC/C(C)=C/COc2c3ccoc3cc3oc(=O)ccc23)C(C)(C)O1,CYP3a4_ic50
6.89,CCCCCCCC1O[C@@H](CC/C(C)=C/COc2c3ccoc3cc3oc(=O)ccc23)C(C)(C)O1,CYP3a4_ic50
5.4,C[C@H](c1cccnc1)c1c(CCN(C)C)sc2ccccc12,CYP3a4_ic50
5.55,CC(c1ccncc1)c1c(CCN(C)C)sc2ccccc12,CYP3a4_ic50
5.28,CC(c1c(CCN(C)C)sc2ccccc12)n1ccnc1,CYP3a4_ic50
5.92,O=C1CCC2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC2C1,CYP3a4_ic50
5.04,O=S(=O)(c1ccc(Cl)cc1)C12CCC(O)CC1COc1c(F)ccc(F)c12,CYP3a4_ic50
5.8,CCn1c(=O)c(-c2cc(C(=O)NC3CC3)ccc2C)cc2cnn(-c3ccc(F)cc3F)c21,CYP3a4_ic50
6.89,COCCCc1ccc(Cl)c(CN(C(=O)[C@H](CN)Cc2ccc(CCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c1,CYP3a4_ic50
5.89,COCCCc1cc(CN(C(=O)[C@H](CN)Cc2ccc(CCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCOC)c1,CYP3a4_ic50
6.24,CCOC(=O)[C@H](C)NP(=O)(COc1cc(C)c(C)c2c1-c1ncsc1C2)N[C@@H](C)C(=O)OCC,CYP3a4_ic50
6.38,Cc1cc(OC[P@]2(=O)OCC[C@H](c3cccc(Cl)c3)O2)c2c(c1C)Cc1scnc1-2,CYP3a4_ic50
5.57,Cc1cc(OC[P@]2(=O)OCC[C@@H](c3cccc(Cl)c3)O2)c2c(c1C)Cc1scnc1-2,CYP3a4_ic50
6.19,Cc1cc(OC[P@]2(=O)OCC[C@H](c3ccc(Cl)cc3)O2)c2c(c1C)Cc1scnc1-2,CYP3a4_ic50
6.14,Cc1cc(OC[P@]2(=O)OCC[C@@H](c3ccc(Cl)cc3)O2)c2c(c1C)Cc1scnc1-2,CYP3a4_ic50
6.57,COc1cccc([C@H]2CCO[P@@](=O)(COc3cc(C)c(C)c4c3-c3ncsc3C4)O2)c1,CYP3a4_ic50
6.52,COc1cccc([C@@H]2CCO[P@@](=O)(COc3cc(C)c(C)c4c3-c3ncsc3C4)O2)c1,CYP3a4_ic50
5.08,Cc1cc(OC[P@]2(=O)OCC[C@H](c3ccccn3)O2)c2c(c1C)Cc1scnc1-2,CYP3a4_ic50
5.54,Cc1cc(OC[P@]2(=O)OCC[C@H](c3cccnc3)O2)c2c(c1C)Cc1scnc1-2,CYP3a4_ic50
5.66,Cc1cc(OC[P@]2(=O)OCC[C@H](c3ccncc3)O2)c2c(c1C)Cc1scnc1-2,CYP3a4_ic50
5.24,Cc1cc(OC[P@]2(=O)OCC[C@H](c3cccnc3C)O2)c2c(c1C)Cc1scnc1-2,CYP3a4_ic50
5.28,Cc1ccc([C@H]2CCO[P@@](=O)(COc3cc(C)c(C)c4c3-c3ncsc3C4)O2)cn1,CYP3a4_ic50
5.48,COc1ccc(Cn2c(C3CCCN(C4CCCCC4)C3)nc3ccccc32)cc1,CYP3a4_ic50
7.1,O=c1c(-c2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,CYP3a4_ic50
5.06,Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65,CYP3a4_ic50
5.64,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@]1(C(=O)C(C)C)C(=O)C(CC=C(C)C)=C2O,CYP3a4_ic50
5.66,CCN1CCN(c2cc(C)c3nc(-c4c(NC[C@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1,CYP3a4_ic50
5.96,CC(=O)N1CCN(c2cc(C)c3nc(-c4c(NC[C@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1,CYP3a4_ic50
6.1,COCC(=O)N1CCN(c2cc(C)c3nc(-c4c(NC[C@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1,CYP3a4_ic50
6.1,Cc1cc(N2CCN(C(=O)CCCF)CC2)cc2[nH]c(-c3c(NC[C@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CYP3a4_ic50
5.72,Cc1cc(N2CCN(C(=O)OC(C)(C)C)CC2)cc2[nH]c(-c3c(NC[C@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CYP3a4_ic50
6.16,COC(=O)N1CCN(c2cc(C)c3nc(-c4c(NC[C@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1,CYP3a4_ic50
6,CCOC(=O)N1CCN(c2cc(C)c3nc(-c4c(NC[C@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1,CYP3a4_ic50
6.22,Cc1cc(N2CCN(S(C)(=O)=O)CC2)cc2[nH]c(-c3c(NC[C@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CYP3a4_ic50
5.48,Cc1cc(N2CCN(CCO)CC2)cc2[nH]c(-c3c(NC[C@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CYP3a4_ic50
5.72,Cc1cc(N2CCN(CCCO)CC2)cc2[nH]c(-c3c(NC[C@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CYP3a4_ic50
5.58,CNC(=O)CN1CCN(c2cc(C)c3nc(-c4c(NC[C@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1,CYP3a4_ic50
5.62,Cc1cc(N2CCN(CC(=O)NCCF)CC2)cc2[nH]c(-c3c(NC[C@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CYP3a4_ic50
6.35,Cc1cc(N2CCN(CCCF)CC2)cc2[nH]c(-c3c(NC[C@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CYP3a4_ic50
5.85,Cc1cc(N2CCN(CC#N)CC2)cc2[nH]c(-c3c(NC[C@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CYP3a4_ic50
5.96,Cc1cc(N2CCN(CCC#N)CC2)cc2[nH]c(-c3c(NC[C@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CYP3a4_ic50
5.54,COCCN1CCN(c2cc(C)c3nc(-c4c(NC[C@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1,CYP3a4_ic50
4.82,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,CYP3a4_ic50
5.48,Cc1cc(C(=O)N[C@H]2CC(C)(C)Oc3nc(-c4ccc(Cl)cc4Cl)c(-c4ccc(Cl)cc4)cc32)n[nH]1,CYP3a4_ic50
6.33,CC(C)(C)c1ccc(SCCc2c[nH]cn2)cc1,CYP3a4_ic50
5.63,COC(c1ccc(Cl)cc1)(c1ccc2c(c1)c(-c1ccccc1)cc(=O)n2C)c1cncn1C,CYP3a4_ic50
6.04,COC(c1ccc(Cl)cc1)(c1ccc2c(c1)c(-c1ccc(Cl)cc1)cc(=O)n2C)c1cncn1C,CYP3a4_ic50
5.79,COC(c1ccc(Cl)cc1)(c1ccc2c(c1)c(-c1ccc(F)cc1)cc(=O)n2C)c1cncn1C,CYP3a4_ic50
6.56,COC(c1ccc(Cl)cc1)(c1ccc2c(c1)c(-c1c(F)cccc1F)cc(=O)n2C)c1cncn1C,CYP3a4_ic50
4.52,CCOc1ccccc1C[C@@H](c1ccccc1)N1CCNCC1,CYP3a4_ic50
0,COc1ccccc1CC(c1ccccc1)N1CCNCC1,CYP3a4_ic50
4,O=C(O)c1ccccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,CYP3a4_ic50
4.69,O=C(NCCO)c1ccccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,CYP3a4_ic50
5,O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,CYP3a4_ic50
6.36,O=S(=O)(Nc1cc(Cl)cnc1Oc1cncc(Cl)c1)c1ccc(Cl)c(Cl)c1,CYP3a4_ic50
4.71,Cc1ncccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,CYP3a4_ic50
7.06,N#Cc1c[nH]c(C(=O)Nc2ccc(-c3ccncc3)cc2C2=CCCCC2)n1,CYP3a4_ic50
5.52,C=CCC(OC)[C@@]12CNCC[C@@]1(c1ccc(Cl)c(Cl)c1)C2,CYP3a4_ic50
5.1,COC[C@]12CNCC[C@@]1(c1ccc3ccccc3c1)C2,CYP3a4_ic50
5,COC[C@]12CNCC[C@@]1(c1ccc(Cl)c(Cl)c1)C2,CYP3a4_ic50
6.27,Oc1cccc(-c2ccc(Cc3ccncc3)cc2)c1,CYP3a4_ic50
6.14,CC(C)=C(c1ccncc1)c1ccc(-c2cccc(O)c2)cc1,CYP3a4_ic50
6.05,Oc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1F,CYP3a4_ic50
4.75,CC(C)=C(c1ccncc1)c1ccc(-c2ccc(O)c(F)c2)cc1,CYP3a4_ic50
5.12,Oc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1O,CYP3a4_ic50
6.33,CC(C)=C(c1ccncc1)c1ccc(-c2ccc(O)c(O)c2)cc1,CYP3a4_ic50
5.82,Nc1cccc(-c2ccc(Cc3ccncc3)cc2)c1,CYP3a4_ic50
5.88,CC(C)=C(c1ccncc1)c1ccc(-c2cccc(N)c2)cc1,CYP3a4_ic50
5.75,CC(C)=C(c1ccncc1)c1ccc(-c2ccc(N)c(N)c2)cc1,CYP3a4_ic50
5.06,COc1cnc(-c2ccc(Cn3c(CC(C)(C)C(=O)[O-])c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)nc1.[Na+],CYP3a4_ic50
6.52,CS(=O)(=O)N(c1ccccc1)c1cc(C(=O)N[C@H](Cc2ccccc2)[C@@H](O)CNCc2cccc(C(F)(F)F)c2)cc(C2CCCC2)c1,CYP3a4_ic50
5.85,C[C@H](Oc1cc(-n2cnc3cc(-c4ccnc(N5CCNCC5)c4)ccc32)sc1C(N)=O)c1ccccc1Cl,CYP3a4_ic50
5.96,C[C@H](Oc1cc(-n2cnc3cc(-c4ccnc(N5CCN(C)CC5)c4)ccc32)sc1C(N)=O)c1ccccc1Cl,CYP3a4_ic50
6.4,C[C@H](Oc1cc(-n2cnc3cc(-c4ccnc(N5CCN(C)CC5)c4)ccc32)sc1C(N)=O)c1ccccc1C(F)(F)F,CYP3a4_ic50
4.7,C[C@H](Oc1cc(-n2cnc3cc(-c4ccnc(N5CCOCC5)c4)ccc32)sc1C(N)=O)c1ccccc1C(F)(F)F,CYP3a4_ic50
6.1,C[C@H](Oc1cc(-n2cnc3cc(-c4ccnc(NCCN(C)C)c4)ccc32)sc1C(N)=O)c1ccccc1C(F)(F)F,CYP3a4_ic50
5.96,C[C@H](Oc1cc(-n2cnc3cc(-c4ccnc(NC5CCN(C)CC5)c4)ccc32)sc1C(N)=O)c1ccccc1Cl,CYP3a4_ic50
5.47,C[C@H](Oc1cc(-n2cnc3cc(-c4ccc(NC5CCN(C)CC5)nc4)ccc32)sc1C(N)=O)c1ccccc1Cl,CYP3a4_ic50
6,C[C@H](Oc1cc(-n2cnc3cc(-c4ccnc(NC5CCN(C)CC5)n4)ccc32)sc1C(N)=O)c1ccccc1Cl,CYP3a4_ic50
6.7,C[C@H](Oc1cc(-n2cnc3cc(-c4cnn(CCN5CCN(C)CC5)c4)ccc32)sc1C(N)=O)c1ccccc1Cl,CYP3a4_ic50
6.05,C[C@H](Oc1cc(-n2cnc3cc(-c4cnn(CCCN(C)C)c4)ccc32)sc1C(N)=O)c1ccccc1Cl,CYP3a4_ic50
6,CCN1CCN(CCCn2cc(-c3ccc4c(c3)ncn4-c3cc(O[C@@H](C)c4ccccc4Cl)c(C(N)=O)s3)cn2)CC1,CYP3a4_ic50
5.46,C[C@H](Oc1cc(-n2cnc3cc(-c4ccnc(NCCS(C)(=O)=O)c4)ccc32)sc1C(N)=O)c1ccccc1Cl,CYP3a4_ic50
5.43,C[C@H](Oc1cc(-n2cnc3cc(-c4ccnc(NCCO)c4)ccc32)sc1C(N)=O)c1ccccc1Cl,CYP3a4_ic50
5.68,C[C@H](Oc1cc(-n2cnc3cc(-c4cnn(CCN5CCOCC5)c4)ccc32)sc1C(N)=O)c1ccccc1Cl,CYP3a4_ic50
6.7,C[C@H](Oc1cc(-n2cnc3cc(-c4cnn(C)c4)ccc32)sc1C(N)=O)c1ccccc1Cl,CYP3a4_ic50
5.19,C[C@H](Oc1cc(-n2cnc3cc(-c4ccnc(N)c4)ccc32)sc1C(N)=O)c1ccccc1C(F)(F)F,CYP3a4_ic50
5.17,C[C@H](Oc1cc(-n2cnc3cc(-c4ccnc(N)n4)ccc32)sc1C(N)=O)c1ccccc1C(F)(F)F,CYP3a4_ic50
6,Cc1nc2cc(-c3ccccc3)nn2c(-c2ccc(Cl)cc2Cl)c1CN,CYP3a4_ic50
6,Cc1nc2nc(-c3ccccc3)cn2c(-c2ccc(Cl)cc2Cl)c1CN,CYP3a4_ic50
5.37,C[C@H](NC(=O)[C@H]1NCC[C@@H]1O)c1ccc(-c2noc(CCC3CCCCC3)n2)cc1,CYP3a4_ic50
7.06,CC(C)CC1n2cncc2CN(Cc2ccc(Cl)cc2)S1(=O)=O,CYP3a4_ic50
5.85,CC(C)CC1n2cncc2CN(Cc2ccccc2)S1(=O)=O,CYP3a4_ic50
6.31,CC(C)CC1n2cncc2CN(Cc2ccc(OC(F)(F)F)cc2)S1(=O)=O,CYP3a4_ic50
6.55,CC(C)CC1n2cncc2CN(Cc2ccc(C(F)(F)F)cc2)S1(=O)=O,CYP3a4_ic50
5.94,CC(C)CC1n2cncc2CN(Cc2cccs2)S1(=O)=O,CYP3a4_ic50
6.28,COC(C)(C)CC1n2cncc2CN([C@@H](C)c2ccc(Cl)cc2)S1(=O)=O,CYP3a4_ic50
6.92,CC(C)OCC1n2cncc2CN([C@@H](C)c2ccc(Cl)cc2)S1(=O)=O,CYP3a4_ic50
6.75,C[C@@H](c1ccc(Cl)cc1)N1Cc2cncn2C(CC2CC2)S1(=O)=O,CYP3a4_ic50
6.05,C[C@H](c1ccc(Cl)cc1)N1Cc2cncn2C(C[C@H](O)c2ccccc2)S1(=O)=O,CYP3a4_ic50
5.72,C[C@@H](c1ccc(Cl)cc1)N1Cc2cncn2C(C[C@H](O)c2ccccc2)S1(=O)=O,CYP3a4_ic50
5.02,CCc1ccc(S(=O)(=O)Nc2ccccc2Br)cc1NC1CCN(C)CC1,CYP3a4_ic50
5.07,COc1ccc(S(=O)(=O)Nc2cc(Cl)cc(Cl)c2OC)cc1NC1CCN(C)CC1,CYP3a4_ic50
4.23,C/C=C/C[C@H](C)[C@H](O)[C@@H]1C(=O)N[C@H](CC)C(=O)N(C)[C@@H](SCCN(C)C)C(=O)N(C)[C@H](CC(C)(C)O)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N1C,CYP3a4_ic50
6.7,COC(=O)C1=C(Cn2ccnc2)NC(C)=C(C#N)C1c1ccc(F)cc1Cl,CYP3a4_ic50
5.96,COC(=O)C1=C(Cn2cccn2)NC(C)=C(C#N)C1c1ccc(F)cc1Cl,CYP3a4_ic50
6.1,COC(=O)C1=C(Cn2cncn2)NC(C)=C(C#N)C1c1ccc(F)cc1Cl,CYP3a4_ic50
5.92,COC(=O)C1=C(Cn2cnnn2)NC(C)=C(C#N)C1c1ccc(F)cc1Cl,CYP3a4_ic50
5.49,Oc1ccc(-c2ccc(C(O)c3ccncc3)cc2)cc1,CYP3a4_ic50
5.61,Nc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1,CYP3a4_ic50
6.17,Fc1cccc(-c2ccc(Cc3ccncc3)cc2)c1,CYP3a4_ic50
5.94,Oc1ccc2cc(-c3ccc(Cc4ccncc4)cc3)ccc2c1,CYP3a4_ic50
6.4,COc1ccc(Cn2c(=O)n(C3CCN(C(=O)C4CCN(Cc5ccncc5)CC4)CC3)c3ccccc32)cc1,CYP3a4_ic50
6.7,COc1cccc(Cn2c(=O)n(C3CCN(C(=O)C4CCN(Cc5ccncc5)CC4)CC3)c3ccccc32)c1,CYP3a4_ic50
6.4,O=C(C1CCN(Cc2ccncc2)CC1)N1CCC(n2c(=O)n(Cc3ccc(Cl)cc3)c3ccccc32)CC1,CYP3a4_ic50
6.52,O=C(C1CCN(Cc2ccncc2)CC1)N1CCC(n2c(=O)n(Cc3cccc(Cl)c3)c3ccccc32)CC1,CYP3a4_ic50
6.3,O=C(C1CCN(Cc2ccncc2)CC1)N1CCC(n2c(=O)n(Cc3ccccc3Cl)c3ccccc32)CC1,CYP3a4_ic50
6.4,O=C(C1CCN(Cc2ccncc2)CC1)N1CCC(n2c(=O)n(Cc3ccccc3)c3ccccc32)CC1,CYP3a4_ic50
4.52,O=C(C1CCN(Cc2ccncc2)CC1)N1CCC(n2c(=O)n(CCN3CCOCC3)c3ccccc32)CC1,CYP3a4_ic50
4.52,O=C(C1CCN(Cc2ccncc2)CC1)N1CCC(n2c(=O)n(CCN3CCCCC3)c3ccccc32)CC1,CYP3a4_ic50
4.97,CCOCCCn1c(=O)n(C2CCN(C(=O)C3CCN(Cc4ccncc4)CC3)CC2)c2ccccc21,CYP3a4_ic50
5.05,O=C(C1CCN(Cc2ccncc2)CC1)N1CCC(n2c(=O)n(CCOc3ccccc3)c3ccccc32)CC1,CYP3a4_ic50
5.22,CC(C)OCCn1c(=O)n(C2CCN(C(=O)C3CCN(Cc4ccncc4)CC3)CC2)c2ccccc21,CYP3a4_ic50
4.87,CCOCCn1c(=O)n(C2CCN(C(=O)C3CCN(Cc4ccncc4)CC3)CC2)c2ccccc21,CYP3a4_ic50
4.96,COCCn1c(=O)n(C2CCN(C(=O)C3CCN(Cc4ccncc4)CC3)CC2)c2ccccc21,CYP3a4_ic50
5.82,CC(C)Cn1c(=O)n(C2CCN(C(=O)C3CCN(Cc4ccncc4)CC3)CC2)c2ccccc21,CYP3a4_ic50
5.12,Cn1c(=O)n(C2CCN(C(=O)C3CCN(Cc4ccncc4)CC3)CC2)c2ccccc21,CYP3a4_ic50
5.02,O=C(C1CCN(Cc2ccncc2)CC1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,CYP3a4_ic50
4.29,Cc1cc(C(N)=O)nn1-c1cccc(-c2cc(C(F)(F)F)ccc2C(F)(F)F)c1,CYP3a4_ic50
4.75,NC(=O)c1nc(-c2cccc(-c3ccccc3OC(F)(F)F)c2)cs1,CYP3a4_ic50
4.54,c1ccc(Cn2nnnc2C(c2ccc(-n3cncn3)cc2)N2CCCN(C3CCC3)CC2)cc1,CYP3a4_ic50
4.92,c1ccc(Cn2nnnc2C(c2ccc(Cn3cncn3)cc2)N2CCCN(C3CCC3)CC2)cc1,CYP3a4_ic50
5.62,c1ccc(Cn2nnnc2C(c2ccc3occc3c2)N2CCCN(C3CCC3)CC2)cc1,CYP3a4_ic50
4,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(N)=O)ncn4-5)CC3)cccc2n1,CYP3a4_ic50
4.68,CNC(=O)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,CYP3a4_ic50
7,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4cncn4-5)CC3)cccc2n1,CYP3a4_ic50
5.4,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C#N)ncn4-5)CC3)cccc2n1,CYP3a4_ic50
4.77,FC(F)(F)c1ccc(SCC(c2c[nH]cn2)C2CCNCC2)cc1,CYP3a4_ic50
5.19,CC(C)(C)c1ccc(SCC(c2c[nH]cn2)C2CCNCC2)cc1,CYP3a4_ic50
6.57,CC(C)(C)c1ccc(SCC(c2ccccn2)c2c[nH]cn2)cc1,CYP3a4_ic50
6.46,FC(F)(F)c1ccc(SCC(c2ccncc2)c2c[nH]cn2)cc1,CYP3a4_ic50
4.75,CCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,CYP3a4_ic50
4.64,C[C@@H](O[C@H]1CN2C(=O)[C@H]3C[C@@](C)(O)C[C@H]3[C@H]2[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CYP3a4_ic50
5.22,CC(C)N1CCC(Oc2ccc3c(c2)cc2n3CCN(Cc3ccncc3)C2=O)CC1,CYP3a4_ic50
4.58,CC(C)N1CCC(Oc2ccc3c(c2)cc2n3[C@@H](C)CNC2=O)CC1,CYP3a4_ic50
6,CCOc1ccc2c(c1)Oc1cc(OCC)ccc1C21OC(=O)c2ccccc21,CYP3a4_ic50
6.96,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@@H](O)CNC1(c2cccc(C(C)(C)C(F)F)c2)CC1,CYP3a4_ic50
5.32,COCCCc1ccc(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c1,CYP3a4_ic50
5.13,Cc1cc(Cl)c(OCCOc2ccc([C@H]3CCNC[C@@H]3C(=O)N(Cc3cccc(C)c3C)C3CC3)cc2)c(Cl)c1,CYP3a4_ic50
5.5,COCCc1ccc(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c1,CYP3a4_ic50
4.85,CCNCc1ccc(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c1,CYP3a4_ic50
6.1,Cc1cc(Cl)c(OCCOc2ccc(C3=C(C(=O)N(Cc4cccc(Cl)c4Cl)C4CC4)CNCC3)cc2)c(Cl)c1,CYP3a4_ic50
4.46,CC(C)(NCCCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1)C(N)=O,CYP3a4_ic50
5.58,CS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1,CYP3a4_ic50
6.05,Clc1ccc2c(c1Nc1ccnc(Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n1)OCO2,CYP3a4_ic50
5.3,CN(c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1)c1cccc2[nH]ncc12,CYP3a4_ic50
5.96,COc1ccccc1-c1nc2c(C(=O)N[C@@H]3C[C@H]4CCC[C@@H](C3)N4C)cccc2o1,CYP3a4_ic50
4.96,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,CYP3a4_ic50
6.22,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,CYP3a4_ic50
5.48,NC(=O)[C@]12CC3CC(C1)[C@@H](OC(=O)N1CC[C@H](Nc4ncccc4C(F)(F)F)C1)C(C3)C2,CYP3a4_ic50
5.14,NC(=O)[C@]12CC3CC(C1)[C@@H](OC(=O)N1CC[C@H](Nc4ccc(C(F)(F)F)cn4)C1)C(C3)C2,CYP3a4_ic50
5.32,NC(=O)[C@]12CC3CC(C1)[C@@H](OC(=O)N1CC[C@H](Nc4cccc(C(F)(F)F)n4)C1)C(C3)C2,CYP3a4_ic50
5.07,NC(=O)[C@]12CC3CC(C1)[C@H](OC(=O)N1CC[C@H](Nc4ncccc4C(F)(F)F)C1)C(C3)C2,CYP3a4_ic50
4.77,N#Cc1cccnc1N[C@H]1CCN(C(=O)O[C@H]2C3CC4CC2C[C@](C(N)=O)(C4)C3)C1,CYP3a4_ic50
